,경매구분코드,경매구분코드명,도매시장법인코드,산지코드,산지명2,경락일자,거래량,도매시장법인명,거래가격,출하구분코드,출하구분명,일련번호,포장상태코드,포장상태명,산지명,등급코드,품종명,거래규격단위코드,거래단위명,도매시장코드,도매시장명,경매시간
79064,1,경매,31120103,471080,,20200302,35,구리청과,9500,2.0,계통,2670,103,PE대,경기도 구리시,11,대파(일반),12,kg,311201,구리도매시장,
79065,1,경매,31120103,471080,,20200302,30,구리청과,9500,2.0,계통,2671,103,PE대,경기도 구리시,11,대파(일반),12,kg,311201,구리도매시장,
79066,1,경매,31120103,471080,,20200302,30,구리청과,9600,2.0,계통,2672,103,PE대,경기도 구리시,11,대파(일반),12,kg,311201,구리도매시장,
79067,1,경매,31120103,471080,,20200302,35,구리청과,9800,2.0,계통,2673,103,PE대,경기도 구리시,11,대파(일반),12,kg,311201,구리도매시장,
79090,1,경매,31120106,539000,전라남도 진도군,20200302,500,인터넷청과,860,3.0,개별,1611,111,단,전라남도 진도군,11,대파(일반),12,kg,311201,구리도매시장,
79091,2,정가수의,31120106,539000,전라남도 진도군,20200302,500,인터넷청과,860,3.0,개별,1612,111,단,전라남도 진도군,11,대파(일반),12,kg,311201,구리도매시장,
79092,2,정가수의,31120106,539000,전라남도 진도군,20200302,500,인터넷청과,860,3.0,개별,1613,111,단,전라남도 진도군,11,대파(일반),12,kg,311201,구리도매시장,
79113,2,정가수의,31120106,535000,전라남도 신안군,20200302,320,인터넷청과,900,1.0,협동,1953,111,단,전라남도 신안군,11,대파(일반),12,kg,311201,구리도매시장,
79115,1,경매,31120106,535000,전라남도 신안군,20200302,50,인터넷청과,900,1.0,협동,1955,111,단,전라남도 신안군,11,대파(일반),12,kg,311201,구리도매시장,
79116,2,정가수의,31120106,535000,전라남도 신안군,20200302,320,인터넷청과,900,1.0,협동,1956,111,단,전라남도 신안군,11,대파(일반),12,kg,311201,구리도매시장,
79117,2,정가수의,31120106,535000,전라남도 신안군,20200302,160,인터넷청과,900,1.0,협동,1957,111,단,전라남도 신안군,11,대파(일반),12,kg,311201,구리도매시장,
79118,2,정가수의,31120106,535000,전라남도 신안군,20200302,150,인터넷청과,900,1.0,협동,1958,111,단,전라남도 신안군,11,대파(일반),12,kg,311201,구리도매시장,
79119,1,경매,31120106,535000,전라남도 신안군,20200302,310,인터넷청과,900,1.0,협동,1959,111,단,전라남도 신안군,11,대파(일반),12,kg,311201,구리도매시장,
79120,1,경매,31120106,535000,전라남도 신안군,20200302,310,인터넷청과,900,1.0,협동,1960,111,단,전라남도 신안군,11,대파(일반),12,kg,311201,구리도매시장,
79121,2,정가수의,32010101,680010,,20200302,200,춘천중앙청과,750,3.0,개별,00001,101,상자,울산광역시 남구,11,대파(일반),12,kg,320101,춘천도매시장,
79122,2,정가수의,32010101,680010,,20200302,40,춘천중앙청과,1400,3.0,개별,00001,101,상자,울산광역시 남구,11,대파(일반),12,kg,320101,춘천도매시장,
79123,1,경매,32010102,901000,서울특별시,20200302,20,춘천원협(공),1350,1.0,협동,10,111,단,서울특별시,11,대파(일반),12,kg,320101,춘천도매시장,
79124,1,경매,32010102,901000,서울특별시,20200302,100,춘천원협(공),1050,1.0,협동,20,111,단,서울특별시,12,대파(일반),12,kg,320101,춘천도매시장,
79125,1,경매,32010102,901000,서울특별시,20200302,40,춘천원협(공),1050,1.0,협동,30,111,단,서울특별시,12,대파(일반),12,kg,320101,춘천도매시장,
79126,1,경매,32010102,901000,서울특별시,20200302,50,춘천원협(공),1150,1.0,협동,10,111,단,서울특별시,11,대파(일반),12,kg,320101,춘천도매시장,
79127,1,경매,32020101,380010,,20200302,110,합동청과,1000,3.0,개별,00001,1ZZ,기타,충청북도 충주시,11,대파(일반),12,kg,320201,원주도매시장,2020-03-02 04:15:46
79128,1,경매,32020101,380010,,20200302,90,합동청과,3000,3.0,개별,00002,1ZZ,기타,충청북도 충주시,11,대파(일반),12,kg,320201,원주도매시장,2020-03-02 04:15:53
79129,1,경매,32020101,380010,,20200302,90,합동청과,2800,3.0,개별,00003,1ZZ,기타,충청북도 충주시,11,대파(일반),12,kg,320201,원주도매시장,2020-03-02 04:16:01
79131,1,경매,32020101,380010,,20200302,150,합동청과,780,3.0,개별,00005,1ZZ,기타,충청북도 충주시,11,대파(일반),12,kg,320201,원주도매시장,2020-03-02 04:16:20
79216,1,경매,33010102,539800,,20200302,80,청주청과,2800,1.0,협동,3,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,330101,청주도매시장,2020-03-02 08:44:01
79101,2,정가수의,31120106,471000,경기도 구리시,20200302,300,인터넷청과,850,1.0,협동,1692,111,단,경기도 구리시,11,대파(일반),12,kg,311201,구리도매시장,
79214,1,경매,33010102,539800,,20200302,80,청주청과,2600,1.0,협동,1,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,330101,청주도매시장,2020-03-02 08:44:01
78944,1,경매,31090101,901000,서울특별시,20200302,300,농협안산(공),1100,2.0,계통,10,1ZZ,기타,서울특별시,11,대파(일반),12,kg,310901,안산도매시장,
78942,1,경매,31040105,535940,,20200302,100,안양농산물(주),800,3.0,개별,8,111,단,전라남도 신안군,11,대파(일반),12,kg,310401,안양도매시장,2020-03-02 02:12:34
78923,2,정가수의,31040101,340000,충청남도 예산군,20200302,50,안양원협(공),1050,2.0,계통,90,111,단,충청남도 예산군,1Z,대파(일반),12,kg,310401,안양도매시장,
78941,1,경매,31040105,535940,,20200302,100,안양농산물(주),800,3.0,개별,7,111,단,전라남도 신안군,11,대파(일반),12,kg,310401,안양도매시장,2020-03-02 02:12:32
78924,1,경매,31040105,336830,,20200302,150,안양농산물(주),1000,1.0,협동,1,111,단,충청남도 아산시,11,대파(일반),12,kg,310401,안양도매시장,2020-03-02 02:11:56
78925,1,경매,31040105,336830,,20200302,150,안양농산물(주),1000,1.0,협동,2,111,단,충청남도 아산시,11,대파(일반),12,kg,310401,안양도매시장,
78926,1,경매,31040105,336830,,20200302,100,안양농산물(주),1000,1.0,협동,3,111,단,충청남도 아산시,11,대파(일반),12,kg,310401,안양도매시장,
78927,1,경매,31040105,535940,,20200302,200,안양농산물(주),800,3.0,개별,1,111,단,전라남도 신안군,11,대파(일반),12,kg,310401,안양도매시장,2020-03-02 02:12:11
78928,1,경매,31040105,535940,,20200302,100,안양농산물(주),800,3.0,개별,10,111,단,전라남도 신안군,11,대파(일반),12,kg,310401,안양도매시장,2020-03-02 02:12:39
78929,1,경매,31040105,535940,,20200302,100,안양농산물(주),800,3.0,개별,11,111,단,전라남도 신안군,11,대파(일반),12,kg,310401,안양도매시장,2020-03-02 02:12:42
78930,1,경매,31040105,535940,,20200302,100,안양농산물(주),800,3.0,개별,12,111,단,전라남도 신안군,11,대파(일반),12,kg,310401,안양도매시장,2020-03-02 02:12:48
78931,1,경매,31040105,535940,,20200302,100,안양농산물(주),720,3.0,개별,13,111,단,전라남도 신안군,11,대파(일반),12,kg,310401,안양도매시장,2020-03-02 02:12:52
78932,1,경매,31040105,535940,,20200302,100,안양농산물(주),700,3.0,개별,14,111,단,전라남도 신안군,11,대파(일반),12,kg,310401,안양도매시장,2020-03-02 02:13:14
78933,1,경매,31040105,535940,,20200302,100,안양농산물(주),700,3.0,개별,15,111,단,전라남도 신안군,11,대파(일반),12,kg,310401,안양도매시장,
78934,1,경매,31040105,535940,,20200302,300,안양농산물(주),800,3.0,개별,16,111,단,전라남도 신안군,11,대파(일반),12,kg,310401,안양도매시장,
78935,1,경매,31040105,535940,,20200302,150,안양농산물(주),800,3.0,개별,17,111,단,전라남도 신안군,11,대파(일반),12,kg,310401,안양도매시장,
78936,1,경매,31040105,535940,,20200302,200,안양농산물(주),800,3.0,개별,2,111,단,전라남도 신안군,11,대파(일반),12,kg,310401,안양도매시장,2020-03-02 02:12:16
78937,1,경매,31040105,535940,,20200302,200,안양농산물(주),800,3.0,개별,3,111,단,전라남도 신안군,11,대파(일반),12,kg,310401,안양도매시장,2020-03-02 02:12:20
78938,1,경매,31040105,535940,,20200302,200,안양농산물(주),800,3.0,개별,4,111,단,전라남도 신안군,11,대파(일반),12,kg,310401,안양도매시장,2020-03-02 02:12:22
78939,1,경매,31040105,535940,,20200302,150,안양농산물(주),800,3.0,개별,5,111,단,전라남도 신안군,11,대파(일반),12,kg,310401,안양도매시장,2020-03-02 02:12:25
78940,1,경매,31040105,535940,,20200302,100,안양농산물(주),800,3.0,개별,6,111,단,전라남도 신안군,11,대파(일반),12,kg,310401,안양도매시장,2020-03-02 02:12:29
79047,1,경매,31120103,471080,,20200302,30,구리청과,8500,2.0,계통,2653,103,PE대,경기도 구리시,11,대파(일반),12,kg,311201,구리도매시장,
79048,1,경매,31120103,471080,,20200302,30,구리청과,8600,2.0,계통,2654,103,PE대,경기도 구리시,11,대파(일반),12,kg,311201,구리도매시장,
79049,1,경매,31120103,471080,,20200302,30,구리청과,8600,2.0,계통,2655,103,PE대,경기도 구리시,11,대파(일반),12,kg,311201,구리도매시장,
79165,2,정가수의,32020102,138701,,20200302,50,원주원협(공),945,3.0,개별,10,111,단,서울특별시 송파구,11,대파(일반),12,kg,320201,원주도매시장,
78961,2,정가수의,31090105,413810,,20200302,500,안산농산물,1000,3.0,개별,7,111,단,경기도 파주시,11,대파(일반),12,kg,310901,안산도매시장,
79157,1,경매,32020102,380061,,20200302,50,원주원협(공),1700,3.0,개별,30,108,봉지,충청북도 충주시,11,대파(일반),12,kg,320201,원주도매시장,
78960,2,정가수의,31090105,413810,,20200302,500,안산농산물,900,3.0,개별,6,111,단,경기도 파주시,11,대파(일반),12,kg,310901,안산도매시장,
78958,2,정가수의,31090105,413810,,20200302,500,안산농산물,1000,3.0,개별,4,111,단,경기도 파주시,11,대파(일반),12,kg,310901,안산도매시장,
78892,1,경매,31040101,314835,,20200302,7,안양원협(공),1000,2.0,계통,70,111,단,충청남도 공주시,1Z,대파(일반),12,kg,310401,안양도매시장,
79215,1,경매,33010102,539800,,20200302,80,청주청과,2700,1.0,협동,2,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,330101,청주도매시장,2020-03-02 08:44:01
78891,1,경매,31040101,431070,,20200302,60,안양원협(공),530,3.0,개별,90,111,단,경기도 안양시,1Z,대파(일반),12,kg,310401,안양도매시장,
78890,2,정가수의,31040101,535000,전라남도 신안군,20200302,500,안양원협(공),840,3.0,개별,10,111,단,전라남도 신안군,1Z,대파(일반),12,kg,310401,안양도매시장,
78893,2,정가수의,31040101,535000,전라남도 신안군,20200302,300,안양원협(공),850,3.0,개별,10,111,단,전라남도 신안군,1Z,대파(일반),12,kg,310401,안양도매시장,
78894,2,정가수의,31040101,535000,전라남도 신안군,20200302,30,안양원협(공),850,3.0,개별,100,111,단,전라남도 신안군,1Z,대파(일반),12,kg,310401,안양도매시장,
78895,2,정가수의,31040101,535000,전라남도 신안군,20200302,30,안양원협(공),850,3.0,개별,110,111,단,전라남도 신안군,1Z,대파(일반),12,kg,310401,안양도매시장,
78896,2,정가수의,31040101,535000,전라남도 신안군,20200302,50,안양원협(공),850,3.0,개별,120,111,단,전라남도 신안군,1Z,대파(일반),12,kg,310401,안양도매시장,
78897,2,정가수의,31040101,535000,전라남도 신안군,20200302,50,안양원협(공),850,3.0,개별,130,111,단,전라남도 신안군,1Z,대파(일반),12,kg,310401,안양도매시장,
78920,2,정가수의,31040101,340000,충청남도 예산군,20200302,80,안양원협(공),1050,2.0,계통,60,111,단,충청남도 예산군,1Z,대파(일반),12,kg,310401,안양도매시장,
78921,2,정가수의,31040101,340000,충청남도 예산군,20200302,80,안양원협(공),1050,2.0,계통,70,111,단,충청남도 예산군,1Z,대파(일반),12,kg,310401,안양도매시장,
78943,1,경매,31040105,535940,,20200302,100,안양농산물(주),800,3.0,개별,9,111,단,전라남도 신안군,11,대파(일반),12,kg,310401,안양도매시장,2020-03-02 02:12:37
78945,1,경매,31090101,901000,서울특별시,20200302,300,농협안산(공),1100,2.0,계통,20,1ZZ,기타,서울특별시,11,대파(일반),12,kg,310901,안산도매시장,
78946,1,경매,31090101,901000,서울특별시,20200302,300,농협안산(공),1100,2.0,계통,30,1ZZ,기타,서울특별시,11,대파(일반),12,kg,310901,안산도매시장,
78947,1,경매,31090101,901000,서울특별시,20200302,290,농협안산(공),1100,2.0,계통,40,1ZZ,기타,서울특별시,11,대파(일반),12,kg,310901,안산도매시장,
78948,1,경매,31090101,901000,서울특별시,20200302,290,농협안산(공),1100,2.0,계통,50,1ZZ,기타,서울특별시,11,대파(일반),12,kg,310901,안산도매시장,
78949,1,경매,31090101,901000,서울특별시,20200302,290,농협안산(공),1030,2.0,계통,60,1ZZ,기타,서울특별시,11,대파(일반),12,kg,310901,안산도매시장,
78950,1,경매,31090101,356600,,20200302,240,농협안산(공),820,3.0,개별,10,1ZZ,기타,충청남도 서산시,11,대파(일반),12,kg,310901,안산도매시장,
78951,1,경매,31090101,425000,경기도 안산시,20200302,50,농협안산(공),750,3.0,개별,10,1ZZ,기타,경기도 안산시,11,대파(일반),12,kg,310901,안산도매시장,
78952,2,정가수의,31090105,413810,,20200302,500,안산농산물,1000,3.0,개별,1,111,단,경기도 파주시,11,대파(일반),12,kg,310901,안산도매시장,
78953,2,정가수의,31090105,413810,,20200302,500,안산농산물,1000,3.0,개별,10,111,단,경기도 파주시,11,대파(일반),12,kg,310901,안산도매시장,
78954,2,정가수의,31090105,413810,,20200302,500,안산농산물,850,3.0,개별,11,111,단,경기도 파주시,11,대파(일반),12,kg,310901,안산도매시장,
78955,2,정가수의,31090105,413810,,20200302,500,안산농산물,850,3.0,개별,12,111,단,경기도 파주시,11,대파(일반),12,kg,310901,안산도매시장,
78956,2,정가수의,31090105,413810,,20200302,500,안산농산물,1000,3.0,개별,2,111,단,경기도 파주시,11,대파(일반),12,kg,310901,안산도매시장,
78957,2,정가수의,31090105,413810,,20200302,500,안산농산물,1000,3.0,개별,3,111,단,경기도 파주시,11,대파(일반),12,kg,310901,안산도매시장,
78959,2,정가수의,31090105,413810,,20200302,500,안산농산물,900,3.0,개별,5,111,단,경기도 파주시,11,대파(일반),12,kg,310901,안산도매시장,
79158,1,경매,32020102,380061,,20200302,50,원주원협(공),1700,3.0,개별,40,108,봉지,충청북도 충주시,11,대파(일반),12,kg,320201,원주도매시장,
78922,2,정가수의,31040101,340000,충청남도 예산군,20200302,50,안양원협(공),1050,2.0,계통,80,111,단,충청남도 예산군,1Z,대파(일반),12,kg,310401,안양도매시장,
79160,1,경매,32020102,380600,,20200302,50,원주원협(공),3000,3.0,개별,10,108,봉지,충청북도 충주시,11,대파(일반),12,kg,320201,원주도매시장,
79146,1,경매,32020102,380240,,20200302,50,원주원협(공),2600,3.0,개별,20,108,봉지,충청북도 충주시,11,대파(일반),12,kg,320201,원주도매시장,
79147,1,경매,32020102,380240,,20200302,50,원주원협(공),2600,3.0,개별,30,108,봉지,충청북도 충주시,11,대파(일반),12,kg,320201,원주도매시장,
79148,1,경매,32020102,380240,,20200302,50,원주원협(공),2500,3.0,개별,40,108,봉지,충청북도 충주시,11,대파(일반),12,kg,320201,원주도매시장,
79149,1,경매,32020102,220600,,20200302,50,원주원협(공),2500,3.0,개별,10,108,봉지,강원도 원주시,11,대파(일반),12,kg,320201,원주도매시장,
79150,1,경매,32020102,220600,,20200302,50,원주원협(공),2500,3.0,개별,20,108,봉지,강원도 원주시,11,대파(일반),12,kg,320201,원주도매시장,
79151,1,경매,32020102,220600,,20200302,30,원주원협(공),2600,3.0,개별,30,108,봉지,강원도 원주시,11,대파(일반),12,kg,320201,원주도매시장,
79152,1,경매,32020102,380600,,20200302,60,원주원협(공),2500,3.0,개별,10,108,봉지,충청북도 충주시,11,대파(일반),12,kg,320201,원주도매시장,
79175,1,경매,32030101,210010,,20200302,200,강릉농산물,1000,3.0,개별,00003,111,단,강원도 강릉시,12,대파(일반),12,kg,320301,강릉도매시장,2020-03-01 18:09:04
79176,5,,32030101,210010,,20200302,300,강릉농산물,800,3.0,개별,00001,111,단,강원도 강릉시,11,대파(일반),12,kg,320301,강릉도매시장,
